,Fire_department,region,start_date,start_time,end_date,end_time,borough,burned_forests1,burned_forests2,burned_forests3,burned_fields,burned_swamp,burned_Agricultural,burned_Agricultural2,burned_garbage_disposal_sites,firefighters,firefighters2,volunt_firefighters,military_forces,other_forces,Fire_trucks,other_fire_vehicles,fire_tankers,fire_equipent,helicopters,fire_plane_type1,fire_plane_type2,fire_plane_type3,fire_plane_type4,extinguish_time,extinguish_date,total_burned_acres
80,Π.Υ. ΚΡΩΠΙΑΣ,ΑΤΤΙΚΗΣ,2018-05-19 00:00:00,2019-07-17 16:02:00,2018-05-19 00:00:00,2019-07-17 17:25:00,Δ. ΣΠΑΤΩΝ - ΑΡΤΕΜΙΔΟΣ,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 01:23:00.000000000,0,2.0
81,Π.Υ. ΚΡΩΠΙΑΣ,ΑΤΤΙΚΗΣ,2018-05-26 00:00:00,2019-07-17 21:49:00,2018-05-27 00:00:00,2019-07-17 15:30:00,Δ. ΣΑΡΩΝΙΚΟΥ,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,-1 days +17:41:00.000000000,1,3.0
82,Π.Υ. ΚΡΩΠΙΑΣ,ΑΤΤΙΚΗΣ,2018-07-05 00:00:00,2019-07-17 09:28:00,2018-07-05 00:00:00,2019-07-17 10:00:00,Δ. ΣΠΑΤΩΝ - ΑΡΤΕΜΙΔΟΣ,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0 days 00:32:00.000000000,0,0.0
83,Π.Υ. ΚΡΩΠΙΑΣ,ΑΤΤΙΚΗΣ,2018-07-17 00:00:00,2019-07-17 17:16:00,2018-07-17 00:00:00,2019-07-17 21:15:00,Δ. ΣΠΑΤΩΝ - ΑΡΤΕΜΙΔΟΣ,0,0,0,0,0,10,0,0,12,0,6,0,0,5,0,0,0,0,0,0,0,0,0 days 03:59:00.000000000,0,10.0
84,Π.Υ. ΚΡΩΠΙΑΣ,ΑΤΤΙΚΗΣ,2018-07-23 00:00:00,2019-07-17 18:48:00,2018-07-23 00:00:00,2019-07-17 21:00:00,Δ. ΠΑΙΑΝΙΑΣ,0,0,0,0,0,20,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 02:12:00.000000000,0,20.0
85,Π.Υ. ΚΡΩΠΙΑΣ,ΑΤΤΙΚΗΣ,2018-08-12 00:00:00,2019-07-17 13:18:00,2018-08-12 00:00:00,2019-07-17 20:15:00,Δ. ΚΡΩΠΙΑΣ,10,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0 days 06:57:00.000000000,0,10.0
86,Π.Υ. ΚΡΩΠΙΑΣ,ΑΤΤΙΚΗΣ,2018-09-01 00:00:00,2019-07-17 18:20:00,2018-09-01 00:00:00,2019-07-17 10:30:00,Δ. ΣΠΑΤΩΝ - ΑΡΤΕΜΙΔΟΣ,0,0,0,0,0,0,0,0,14,0,10,0,0,0,0,0,0,0,0,0,0,0,-1 days +16:10:00.000000000,0,0.0
87,Π.Υ. ΚΡΩΠΙΑΣ,ΑΤΤΙΚΗΣ,2018-09-12 00:00:00,2019-07-17 16:40:00,2018-09-12 00:00:00,2019-07-17 20:15:00,Δ. ΚΡΩΠΙΑΣ,0,0,0,0,0,7,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0 days 03:35:00.000000000,0,7.0
88,Π.Υ. ΚΡΩΠΙΑΣ,ΑΤΤΙΚΗΣ,2018-09-20 00:00:00,2019-07-17 21:13:00,2018-09-21 00:00:00,2019-07-17 10:00:00,Δ. ΚΡΩΠΙΑΣ,0,1,0,0,0,0,0,0,20,0,2,0,0,10,0,0,0,0,0,0,0,0,-1 days +12:47:00.000000000,1,1.0
89,Π.Υ. ΚΡΩΠΙΑΣ,ΑΤΤΙΚΗΣ,2018-09-26 00:00:00,2019-07-17 23:08:00,2018-09-26 00:00:00,2019-07-17 07:20:00,Δ. ΚΡΩΠΙΑΣ,0,0,0,5,0,0,0,0,10,0,0,0,0,12,0,0,0,0,0,0,0,0,-1 days +08:12:00.000000000,0,5.0
90,Π.Υ. ΚΡΩΠΙΑΣ,ΑΤΤΙΚΗΣ,2018-10-08 00:00:00,2019-07-17 07:09:00,2018-10-08 00:00:00,2019-07-17 08:00:00,Δ. ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,0,60,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:51:00.000000000,0,60.0
91,Π.Υ. ΚΡΩΠΙΑΣ,ΑΤΤΙΚΗΣ,2018-11-13 00:00:00,2019-07-17 13:00:00,2018-11-13 00:00:00,2019-07-17 13:50:00,Δ. ΣΠΑΤΩΝ - ΑΡΤΕΜΙΔΟΣ,0,0,0,0,0,1,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0 days 00:50:00.000000000,0,1.0
92,Π.Υ. ΚΡΩΠΙΑΣ,ΑΤΤΙΚΗΣ,2018-11-15 00:00:00,2019-07-17 11:58:00,2018-11-15 00:00:00,2019-07-17 14:20:00,Δ. ΣΑΡΩΝΙΚΟΥ,0,2,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0 days 02:22:00.000000000,0,2.0
93,Π.Υ. ΚΡΩΠΙΑΣ,ΑΤΤΙΚΗΣ,2018-11-17 00:00:00,2019-07-17 19:09:00,2018-11-17 00:00:00,2019-07-17 20:15:00,Δ. ΚΡΩΠΙΑΣ,0,0,0,0,0,0,0,0,7,0,2,0,0,3,0,0,0,0,0,0,0,0,0 days 01:06:00.000000000,0,0.0
94,Π.Υ. ΜΑΡΚΟΠΟΥΛΟΥ,ΑΤΤΙΚΗΣ,2018-01-02 00:00:00,2019-07-17 18:32:00,2018-01-02 00:00:00,2019-07-17 23:00:00,Δ. ΣΑΡΩΝΙΚΟΥ,1,2,0,0,0,0,0,0,24,0,0,0,0,6,0,0,0,0,0,0,0,0,0 days 04:28:00.000000000,0,3.0
95,Π.Υ. ΜΑΡΚΟΠΟΥΛΟΥ,ΑΤΤΙΚΗΣ,2018-02-13 00:00:00,2019-07-17 12:39:00,2018-02-13 00:00:00,2019-07-17 14:00:00,Δ. ΜΑΡΚΟΠΟΥΛΟΥ ΜΕΣΟΓΑΙΑΣ,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:21:00.000000000,0,1.0
96,Π.Υ. ΜΑΡΚΟΠΟΥΛΟΥ,ΑΤΤΙΚΗΣ,2018-03-09 00:00:00,2019-07-17 16:52:00,2018-03-09 00:00:00,2019-07-17 18:30:00,Δ. ΣΑΡΩΝΙΚΟΥ,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0 days 01:38:00.000000000,0,0.0
97,Π.Υ. ΜΑΡΚΟΠΟΥΛΟΥ,ΑΤΤΙΚΗΣ,2018-03-15 00:00:00,2019-07-17 13:05:00,2018-03-15 00:00:00,2019-07-17 17:47:00,Δ. ΜΑΡΚΟΠΟΥΛΟΥ ΜΕΣΟΓΑΙΑΣ,0,0,0,0,2,0,0,0,20,0,0,0,0,9,0,0,0,0,0,0,0,0,0 days 04:42:00.000000000,0,2.0
98,Π.Υ. ΜΑΡΚΟΠΟΥΛΟΥ,ΑΤΤΙΚΗΣ,2018-03-30 00:00:00,2019-07-17 15:22:00,2018-03-30 00:00:00,2019-07-17 16:24:00,Δ. ΣΑΡΩΝΙΚΟΥ,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 01:02:00.000000000,0,0.0
99,Π.Υ. ΜΑΡΚΟΠΟΥΛΟΥ,ΑΤΤΙΚΗΣ,2018-05-19 00:00:00,2019-07-17 11:30:00,2018-05-19 00:00:00,2019-07-17 13:26:00,Δ. ΜΑΡΚΟΠΟΥΛΟΥ ΜΕΣΟΓΑΙΑΣ,0,0,0,0,0,2,0,0,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0 days 01:56:00.000000000,0,2.0
100,Π.Υ. ΜΑΡΚΟΠΟΥΛΟΥ,ΑΤΤΙΚΗΣ,2018-06-09 00:00:00,2019-07-17 16:08:00,2018-06-09 00:00:00,2019-07-17 17:25:00,Δ. ΜΑΡΚΟΠΟΥΛΟΥ ΜΕΣΟΓΑΙΑΣ,0,0,0,0,0,0.2,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0 days 01:17:00.000000000,0,0.2
101,Π.Υ. ΜΑΡΚΟΠΟΥΛΟΥ,ΑΤΤΙΚΗΣ,2018-06-12 00:00:00,2019-07-17 09:50:00,2018-06-12 00:00:00,2019-07-17 11:35:00,Δ. ΜΑΡΚΟΠΟΥΛΟΥ ΜΕΣΟΓΑΙΑΣ,0,0,0,0,0,0.5,0,0,6,0,0,0,1,3,0,1,0,0,0,0,0,0,0 days 01:45:00.000000000,0,0.5
102,Π.Υ. ΜΑΡΚΟΠΟΥΛΟΥ,ΑΤΤΙΚΗΣ,2018-06-12 00:00:00,2019-07-17 18:04:00,2018-06-12 00:00:00,2019-07-17 19:58:00,Δ. ΜΑΡΚΟΠΟΥΛΟΥ ΜΕΣΟΓΑΙΑΣ,0,0,0,0,0,1,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0 days 01:54:00.000000000,0,1.0
103,Π.Υ. ΜΑΡΚΟΠΟΥΛΟΥ,ΑΤΤΙΚΗΣ,2018-06-15 00:00:00,2019-07-17 14:51:00,2018-06-16 00:00:00,2019-07-17 11:20:00,Δ. ΛΑΥΡΕΩΤΙΚΗΣ,0,0,0,25,0,10,0,0,17,8,0,0,5,17,0,0,0,0,0,0,0,0,-1 days +20:29:00.000000000,1,35.0
104,Π.Υ. ΜΑΡΚΟΠΟΥΛΟΥ,ΑΤΤΙΚΗΣ,2018-06-24 00:00:00,2019-07-17 15:06:00,2018-06-24 00:00:00,2019-07-17 16:02:00,Δ. ΜΑΡΚΟΠΟΥΛΟΥ ΜΕΣΟΓΑΙΑΣ,0,0,0,0,0,0.05,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 00:56:00.000000000,0,0.05
105,Π.Υ. ΜΑΡΚΟΠΟΥΛΟΥ,ΑΤΤΙΚΗΣ,2018-06-28 00:00:00,2019-07-17 23:44:00,2018-06-30 00:00:00,2019-07-17 22:45:00,Δ. ΜΑΡΚΟΠΟΥΛΟΥ ΜΕΣΟΓΑΙΑΣ,0,0,0,0,0,0,0,1,6,0,6,0,4,6,0,1,3,0,0,0,0,0,-1 days +23:01:00.000000000,2,1.0
106,Π.Υ. ΜΑΡΚΟΠΟΥΛΟΥ,ΑΤΤΙΚΗΣ,2018-07-01 00:00:00,2019-07-17 12:24:00,2018-07-01 00:00:00,2019-07-17 13:25:00,Δ. ΛΑΥΡΕΩΤΙΚΗΣ,0,0,0,0,0,0.1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0 days 01:01:00.000000000,0,0.1
107,Π.Υ. ΜΑΡΚΟΠΟΥΛΟΥ,ΑΤΤΙΚΗΣ,2018-07-02 00:00:00,2019-07-17 14:59:00,2018-07-03 00:00:00,2019-07-17 21:55:00,Δ. ΜΑΡΚΟΠΟΥΛΟΥ ΜΕΣΟΓΑΙΑΣ,0,0,0,0,0,0,0,0,12,0,0,0,4,5,0,1,4,0,0,0,0,0,0 days 06:56:00.000000000,1,0.0
108,Π.Υ. ΜΑΡΚΟΠΟΥΛΟΥ,ΑΤΤΙΚΗΣ,2018-07-12 00:00:00,2019-07-17 11:58:00,2018-07-12 00:00:00,2019-07-17 14:44:00,Δ. ΣΠΑΤΩΝ - ΑΡΤΕΜΙΔΟΣ,0,0,0,1,0,0,0,0,10,0,2,0,2,5,0,1,0,0,0,0,0,0,0 days 02:46:00.000000000,0,1.0
109,Π.Υ. ΜΑΡΚΟΠΟΥΛΟΥ,ΑΤΤΙΚΗΣ,2018-07-22 00:00:00,2019-07-17 16:27:00,2018-07-22 00:00:00,2019-07-17 19:00:00,Δ. ΣΑΡΩΝΙΚΟΥ,0,0,0,8,0,0,0,0,15,0,12,0,0,8,0,4,0,0,0,0,0,0,0 days 02:33:00.000000000,0,8.0
110,Π.Υ. ΜΑΡΚΟΠΟΥΛΟΥ,ΑΤΤΙΚΗΣ,2018-07-23 00:00:00,2019-07-17 20:33:00,2018-07-23 00:00:00,2019-07-17 22:15:00,Δ. ΜΑΡΚΟΠΟΥΛΟΥ ΜΕΣΟΓΑΙΑΣ,0,0,0,0,0,1,0,0,5,0,4,0,3,4,0,1,0,0,0,0,0,0,0 days 01:42:00.000000000,0,1.0
111,Π.Υ. ΜΑΡΚΟΠΟΥΛΟΥ,ΑΤΤΙΚΗΣ,2018-07-24 00:00:00,2019-07-17 14:33:00,2018-07-24 00:00:00,2019-07-17 16:30:00,Δ. ΣΠΑΤΩΝ - ΑΡΤΕΜΙΔΟΣ,0,0,0,0,0,1,0,0,4,0,2,0,0,2,1,0,0,0,0,0,0,0,0 days 01:57:00.000000000,0,1.0
112,Π.Υ. ΜΑΡΚΟΠΟΥΛΟΥ,ΑΤΤΙΚΗΣ,2018-08-02 00:00:00,2019-07-17 13:20:00,2018-08-02 00:00:00,2019-07-17 14:10:00,Δ. ΣΑΡΩΝΙΚΟΥ,0,0,0,1,0,0,0,0,8,0,2,0,2,2,2,0,0,0,0,0,0,0,0 days 00:50:00.000000000,0,1.0
113,Π.Υ. ΜΑΡΚΟΠΟΥΛΟΥ,ΑΤΤΙΚΗΣ,2018-08-04 00:00:00,2019-07-17 09:10:00,2018-08-04 00:00:00,2019-07-17 10:27:00,Δ. ΜΑΡΚΟΠΟΥΛΟΥ ΜΕΣΟΓΑΙΑΣ,0,0,0,0,0,1.5,0,0,7,0,0,0,1,3,0,0,0,0,0,0,0,0,0 days 01:17:00.000000000,0,1.5
114,Π.Υ. ΜΑΡΚΟΠΟΥΛΟΥ,ΑΤΤΙΚΗΣ,2018-08-14 00:00:00,2019-07-17 16:10:00,2018-08-14 00:00:00,2019-07-17 17:00:00,Δ. ΜΑΡΚΟΠΟΥΛΟΥ ΜΕΣΟΓΑΙΑΣ,0,0,0,0,0,1,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0 days 00:50:00.000000000,0,1.0
115,Π.Υ. ΜΑΡΚΟΠΟΥΛΟΥ,ΑΤΤΙΚΗΣ,2018-08-19 00:00:00,2019-07-17 16:10:00,2018-08-19 00:00:00,2019-07-17 17:30:00,Δ. ΜΑΡΚΟΠΟΥΛΟΥ ΜΕΣΟΓΑΙΑΣ,0,0,0,0,0,4,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 01:20:00.000000000,0,4.0
116,Π.Υ. ΜΑΡΚΟΠΟΥΛΟΥ,ΑΤΤΙΚΗΣ,2018-08-30 00:00:00,2019-07-17 13:42:00,2018-08-30 00:00:00,2019-07-17 16:25:00,Δ. ΜΑΡΚΟΠΟΥΛΟΥ ΜΕΣΟΓΑΙΑΣ,0,1,0,0,0,10,0,0,23,9,0,0,0,8,0,0,0,1,0,2,0,0,0 days 02:43:00.000000000,0,11.0
117,Π.Υ. ΜΑΡΚΟΠΟΥΛΟΥ,ΑΤΤΙΚΗΣ,2018-09-07 00:00:00,2019-07-17 09:18:00,2018-09-07 00:00:00,2019-07-17 10:51:00,Δ. ΜΑΡΚΟΠΟΥΛΟΥ ΜΕΣΟΓΑΙΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0 days 01:33:00.000000000,0,0.0
118,Π.Υ. ΜΑΡΚΟΠΟΥΛΟΥ,ΑΤΤΙΚΗΣ,2018-09-08 00:00:00,2019-07-17 13:57:00,2018-09-08 00:00:00,2019-07-17 17:30:00,Δ. ΣΑΡΩΝΙΚΟΥ,0,0,0,0,0,0,0,0,6,0,4,0,0,2,2,0,0,0,0,0,0,0,0 days 03:33:00.000000000,0,0.0
119,Π.Υ. ΚΟΜΟΤΗΝΗΣ,ΡΟΔΟΠΗΣ,2018-01-19 00:00:00,2019-07-17 15:40:00,2018-01-19 00:00:00,2019-07-17 15:40:00,Δ. ΚΟΜΟΤΗΝΗΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:00:00.000000000,0,0.0
120,Π.Υ. ΚΟΜΟΤΗΝΗΣ,ΡΟΔΟΠΗΣ,2018-01-23 00:00:00,2019-07-17 10:35:00,2018-01-23 00:00:00,2019-07-17 11:25:00,Δ. ΚΟΜΟΤΗΝΗΣ,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 00:50:00.000000000,0,0.0
121,Π.Υ. ΚΟΜΟΤΗΝΗΣ,ΡΟΔΟΠΗΣ,2018-01-24 00:00:00,2019-07-17 13:03:00,2018-01-24 00:00:00,2019-07-17 13:20:00,Δ. ΚΟΜΟΤΗΝΗΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:17:00.000000000,0,0.0
122,Π.Υ. ΚΟΜΟΤΗΝΗΣ,ΡΟΔΟΠΗΣ,2018-03-08 00:00:00,2019-07-17 17:45:00,2018-03-08 00:00:00,2019-07-17 18:13:00,Δ. ΚΟΜΟΤΗΝΗΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:28:00.000000000,0,0.0
123,Π.Υ. ΚΟΜΟΤΗΝΗΣ,ΡΟΔΟΠΗΣ,2018-04-06 00:00:00,2019-07-17 16:00:00,2018-04-06 00:00:00,2019-07-17 16:48:00,Δ. ΚΟΜΟΤΗΝΗΣ,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:48:00.000000000,0,2.0
124,Π.Υ. ΚΟΜΟΤΗΝΗΣ,ΡΟΔΟΠΗΣ,2018-04-08 00:00:00,2019-07-17 18:20:00,2018-04-08 00:00:00,2019-07-17 18:39:00,Δ. ΚΟΜΟΤΗΝΗΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:19:00.000000000,0,0.0
125,Π.Υ. ΚΟΜΟΤΗΝΗΣ,ΡΟΔΟΠΗΣ,2018-04-08 00:00:00,2019-07-17 20:10:00,2018-04-08 00:00:00,2019-07-17 20:45:00,Δ. ΚΟΜΟΤΗΝΗΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:35:00.000000000,0,0.0
126,Π.Υ. ΚΟΜΟΤΗΝΗΣ,ΡΟΔΟΠΗΣ,2018-04-24 00:00:00,2019-07-17 20:55:00,2018-04-24 00:00:00,2019-07-17 22:05:00,Δ. ΚΟΜΟΤΗΝΗΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:10:00.000000000,0,0.0
127,Π.Υ. ΚΟΜΟΤΗΝΗΣ,ΡΟΔΟΠΗΣ,2018-04-25 00:00:00,2019-07-17 20:48:00,2018-04-25 00:00:00,2019-07-17 23:10:00,Δ. ΑΡΡΙΑΝΩΝ,0,1,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0 days 02:22:00.000000000,0,1.0
128,Π.Υ. ΚΟΜΟΤΗΝΗΣ,ΡΟΔΟΠΗΣ,2018-04-30 00:00:00,2019-07-17 20:20:00,2018-04-30 00:00:00,2019-07-17 20:40:00,Δ. ΚΟΜΟΤΗΝΗΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:20:00.000000000,0,0.0
129,Π.Υ. ΚΟΜΟΤΗΝΗΣ,ΡΟΔΟΠΗΣ,2018-05-09 00:00:00,2019-07-17 17:10:00,2018-05-09 00:00:00,2019-07-17 17:20:00,Δ. ΚΟΜΟΤΗΝΗΣ,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:10:00.000000000,0,0.0
130,Π.Υ. ΚΟΜΟΤΗΝΗΣ,ΡΟΔΟΠΗΣ,2018-05-18 00:00:00,2019-07-17 13:05:00,2018-05-18 00:00:00,2019-07-17 13:35:00,Δ. ΚΟΜΟΤΗΝΗΣ,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:30:00.000000000,0,0.0
131,Π.Υ. ΚΟΜΟΤΗΝΗΣ,ΡΟΔΟΠΗΣ,2018-05-21 00:00:00,2019-07-17 11:04:00,2018-05-21 00:00:00,2019-07-17 12:00:00,Δ. ΜΑΡΩΝΕΙΑΣ - ΣΑΠΩΝ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:56:00.000000000,0,0.0
132,Π.Υ. ΚΟΜΟΤΗΝΗΣ,ΡΟΔΟΠΗΣ,2018-05-26 00:00:00,2019-07-17 16:00:00,2018-05-26 00:00:00,2019-07-17 17:13:00,Δ. ΑΡΡΙΑΝΩΝ,0,0,0,15,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0 days 01:13:00.000000000,0,15.0
133,Π.Υ. ΚΟΜΟΤΗΝΗΣ,ΡΟΔΟΠΗΣ,2018-05-27 00:00:00,2019-07-17 23:10:00,2018-05-28 00:00:00,2019-07-17 00:15:00,Δ. ΜΑΡΩΝΕΙΑΣ - ΣΑΠΩΝ,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,-1 days +01:05:00.000000000,1,2.0
134,Π.Υ. ΚΟΜΟΤΗΝΗΣ,ΡΟΔΟΠΗΣ,2018-05-28 00:00:00,2019-07-17 12:25:00,2018-05-28 00:00:00,2019-07-17 15:15:00,Δ. ΚΟΜΟΤΗΝΗΣ,0,0,0,7,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 02:50:00.000000000,0,7.0
135,Π.Υ. ΚΟΜΟΤΗΝΗΣ,ΡΟΔΟΠΗΣ,2018-05-28 00:00:00,2019-07-17 14:30:00,2018-05-28 00:00:00,2019-07-17 15:15:00,Δ. ΙΑΣΜΟΥ,0,0,0,2,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:45:00.000000000,0,3.0
136,Π.Υ. ΚΟΜΟΤΗΝΗΣ,ΡΟΔΟΠΗΣ,2018-05-29 00:00:00,2019-07-17 15:30:00,2018-05-29 00:00:00,2019-07-17 19:16:00,Δ. ΙΑΣΜΟΥ,0,0,0,0,0,6,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 03:46:00.000000000,0,6.0
137,Π.Υ. ΚΟΜΟΤΗΝΗΣ,ΡΟΔΟΠΗΣ,2018-05-30 00:00:00,2019-07-17 10:22:00,2018-05-30 00:00:00,2019-07-17 10:45:00,Δ. ΚΟΜΟΤΗΝΗΣ,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:23:00.000000000,0,0.0
138,Π.Υ. ΚΟΜΟΤΗΝΗΣ,ΡΟΔΟΠΗΣ,2018-05-30 00:00:00,2019-07-17 16:20:00,2018-05-30 00:00:00,2019-07-17 16:25:00,Δ. ΚΟΜΟΤΗΝΗΣ,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:05:00.000000000,0,0.0
139,Π.Υ. ΚΟΜΟΤΗΝΗΣ,ΡΟΔΟΠΗΣ,2018-05-31 00:00:00,2019-07-17 12:45:00,2018-05-31 00:00:00,2019-07-17 14:45:00,Δ. ΚΟΜΟΤΗΝΗΣ,0,0,0,20,0,0.5,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0 days 02:00:00.000000000,0,20.5
140,Π.Υ. ΚΟΜΟΤΗΝΗΣ,ΡΟΔΟΠΗΣ,2018-05-31 00:00:00,2019-07-17 14:25:00,2018-05-31 00:00:00,2019-07-17 17:45:00,Δ. ΜΑΡΩΝΕΙΑΣ - ΣΑΠΩΝ,0,0,0,10,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 03:20:00.000000000,0,10.0
141,Π.Υ. ΚΟΜΟΤΗΝΗΣ,ΡΟΔΟΠΗΣ,2018-05-31 00:00:00,2019-07-17 14:29:00,2018-05-31 00:00:00,2019-07-17 17:45:00,Δ. ΙΑΣΜΟΥ,0,0,0,4,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0 days 03:16:00.000000000,0,4.0
142,Π.Υ. ΚΟΜΟΤΗΝΗΣ,ΡΟΔΟΠΗΣ,2018-06-01 00:00:00,2019-07-17 12:45:00,2018-06-01 00:00:00,2019-07-17 13:40:00,Δ. ΜΑΡΩΝΕΙΑΣ - ΣΑΠΩΝ,0,0,0,0,1,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 00:55:00.000000000,0,1.0
143,Π.Υ. ΚΟΜΟΤΗΝΗΣ,ΡΟΔΟΠΗΣ,2018-06-02 00:00:00,2019-07-17 16:27:00,2018-06-02 00:00:00,2019-07-17 17:20:00,Δ. ΙΑΣΜΟΥ,0,0,0,0,0,2,3,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 00:53:00.000000000,0,5.0
144,Π.Υ. ΚΟΜΟΤΗΝΗΣ,ΡΟΔΟΠΗΣ,2018-06-04 00:00:00,2019-07-17 13:10:00,2018-06-04 00:00:00,2019-07-17 15:15:00,Δ. ΚΟΜΟΤΗΝΗΣ,0,0,0,10,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 02:05:00.000000000,0,10.0
145,Π.Υ. ΚΟΜΟΤΗΝΗΣ,ΡΟΔΟΠΗΣ,2018-06-07 00:00:00,2019-07-17 13:25:00,2018-06-07 00:00:00,2019-07-17 14:45:00,Δ. ΙΑΣΜΟΥ,0,0,0,0,0,7.5,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:20:00.000000000,0,7.5
146,Π.Υ. ΚΟΜΟΤΗΝΗΣ,ΡΟΔΟΠΗΣ,2018-06-07 00:00:00,2019-07-17 14:25:00,2018-06-07 00:00:00,2019-07-17 14:45:00,Δ. ΜΑΡΩΝΕΙΑΣ - ΣΑΠΩΝ,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:20:00.000000000,0,1.0
147,Π.Υ. ΚΟΜΟΤΗΝΗΣ,ΡΟΔΟΠΗΣ,2018-06-08 00:00:00,2019-07-17 15:15:00,2018-06-08 00:00:00,2019-07-17 20:05:00,Δ. ΜΑΡΩΝΕΙΑΣ - ΣΑΠΩΝ,0,3,0,0,0,0.5,0,0,16,0,0,3,2,8,0,1,2,0,0,0,0,0,0 days 04:50:00.000000000,0,3.5
148,Π.Υ. ΚΟΜΟΤΗΝΗΣ,ΡΟΔΟΠΗΣ,2018-06-08 00:00:00,2019-07-17 20:02:00,2018-06-08 00:00:00,2019-07-17 21:28:00,Δ. ΚΟΜΟΤΗΝΗΣ,0,0,0,5,0,7,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:26:00.000000000,0,15.0
149,Π.Υ. ΚΟΜΟΤΗΝΗΣ,ΡΟΔΟΠΗΣ,2018-06-09 00:00:00,2019-07-17 18:20:00,2018-06-09 00:00:00,2019-07-17 19:15:00,Δ. ΙΑΣΜΟΥ,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:55:00.000000000,0,2.0
